SummonerName,WinLoss,Lane,Champion,Q casts,W casts,E casts,R casts,ChampLevel,CS,Kills,Deaths,Assists,Exp,Damage,Shielding,Healing,Total Damage Taken,Wards Placed,Wards Killed,Vision Score,Penta Kills,Game Time seconds,Crowd Control,Time spent dead,Kill participation,Team damage percentage,Skillshots hit,Skillshots dodged,Solo kills,Turret plates taken
IBarkAtCats,True,JUNGLE,Graves,104,22,59,10,17,21,12,3,5,16834,16997,0,7065,18412,7,8,33,1,1615,479,42,0.7083333333333334,0.2253603060909693,22,12,2,0
Incursio,True,MIDDLE,Katarina,70,52,0,10,16,220,8,4,6,15869,18491,0,1403,15528,2,4,18,0,1615,55,126,0.5833333333333334,0.24516507885297378,3,13,4,2
Silver Cross,True,BOTTOM,MissFortune,76,77,52,8,14,152,2,8,6,11607,14291,0,2256,13776,16,2,22,0,1615,260,159,0.3333333333333333,0.18948285978330212,73,18,0,2
Aladoric,True,UTILITY,Karma,57,19,107,35,11,14,1,6,11,8360,9890,2611,1168,10387,52,6,72,0,1615,122,84,0.5,0.13113541785177013,52,17,0,2
bailandejintou,True,TOP,Lucian,86,51,72,11,17,209,7,10,6,16655,24023,0,0,23294,13,4,22,0,1872,14,369,0.3611111111111111,0.25513679657683697,14,4,4,4
Fennec Shand,True,JUNGLE,Viego,111,84,51,9,15,25,3,7,8,13569,9336,0,7628,24111,7,7,34,0,1872,209,268,0.3055555555555556,0.09915389314249236,10,6,1,2
hogor many girls,True,MIDDLE,Akali,140,17,68,20,16,223,8,4,6,15780,20871,0,348,16138,5,6,23,0,1872,95,169,0.3888888888888889,0.22166255796509288,28,3,1,5
Incursio,True,BOTTOM,Samira,114,16,40,4,15,168,17,8,8,14695,28627,0,1062,22767,9,1,13,0,1872,32,186,0.6944444444444444,0.304041662380197,22,7,2,3
1824 na lpp 3001,True,UTILITY,TwistedFate,44,151,0,12,15,46,2,7,15,13488,11299,0,2124,15486,30,10,64,0,1872,168,159,0.4722222222222222,0.12000508993538087,27,2,1,2
Repurika,False,TOP,Aatrox,171,25,115,10,15,162,0,7,11,14514,8742,0,6146,26500,4,4,16,0,1872,159,173,0.2972972972972973,0.1098391513918087,10,54,0,0
Fóur,False,JUNGLE,Khazix,158,62,30,19,14,27,10,9,9,12250,18523,0,8412,25938,16,9,50,0,1872,88,300,0.5135135135135135,0.23273565576661925,14,71,2,0
Thrëe,False,MIDDLE,AurelionSol,72,193,11,11,16,181,14,5,7,14972,20160,0,1398,15287,8,5,25,0,1872,132,155,0.5675675675675675,0.25330601239797745,0,181,0,0
DRI1,False,BOTTOM,Kaisa,91,22,157,10,16,217,11,8,12,14914,24141,0,3057,23624,11,6,27,0,1872,34,193,0.6216216216216216,0.3033180379644717,12,71,0,3
Asmodeus,False,UTILITY,Sona,57,71,55,9,14,25,1,8,26,11858,8022,3809,15168,23505,24,10,58,0,1872,20,220,0.7297297297297297,0.10080114247912286,26,141,0,2
Lily,False,TOP,Singed,148,15,31,10,15,195,5,3,5,14145,12053,0,409,17123,10,2,19,0,1885,630,53,0.2857142857142857,0.12611707144466092,0,10,0,3
juribi,False,JUNGLE,Viego,144,76,70,16,14,36,11,12,6,12196,24466,0,8342,35115,0,4,16,0,1885,258,371,0.4857142857142857,0.2559927624849612,28,23,0,0
Incursio,False,MIDDLE,Yone,236,69,56,12,15,198,5,8,9,13771,16138,0,1264,23086,8,2,17,0,1885,109,303,0.4,0.16886184629895548,9,13,1,2
SnoopDShy,False,BOTTOM,Ezreal,296,42,32,16,14,199,3,5,10,12491,22903,0,1228,12900,9,2,19,0,1885,0,143,0.37142857142857144,0.23963905611695036,93,2,0,3
DawnFinn,False,UTILITY,Velkoz,135,61,18,7,12,35,0,7,9,8786,20012,0,594,11134,36,10,79,0,1885,167,196,0.2571428571428571,0.209389263654472,111,7,0,3
Repurika,True,TOP,Aatrox,190,22,152,13,17,222,8,2,10,18207,15179,0,14085,30894,7,1,14,0,1885,320,53,0.75,0.20312308549872082,11,21,3,0
Fóur,True,JUNGLE,Diana,100,48,73,9,15,19,6,8,11,13897,16025,0,7851,29437,3,6,36,0,1885,106,242,0.7083333333333334,0.21444046466480057,23,29,1,5
Thrëe,True,MIDDLE,AurelionSol,77,193,11,9,15,141,2,5,20,14534,15162,0,5458,23454,10,2,29,0,1885,108,140,0.9166666666666666,0.202897408543156,0,24,0,1
lollipopya Only,True,BOTTOM,Kaisa,79,24,55,8,16,242,19,3,4,15363,23918,0,2855,17020,9,8,31,0,1885,109,99,0.9583333333333334,0.3200581945991218,9,20,0,7
rabbit4me,True,UTILITY,Thresh,42,37,23,12,14,31,0,6,23,12319,4445,5545,1110,18957,33,4,62,0,1885,91,142,0.9583333333333334,0.05948084669420078,14,54,0,3
Assassintoad,False,TOP,Nasus,80,8,23,5,11,130,2,3,1,8227,3203,0,682,15969,5,0,7,0,1048,40,64,0.11538461538461539,0.18386842829881955,0,43,0,0
Incursio,False,JUNGLE,Kayn,85,27,21,4,10,8,2,5,3,6548,4229,0,5006,14024,1,0,6,0,1048,134,126,0.19230769230769232,0.24269729172181395,0,83,1,0
Thrëe,False,MIDDLE,Lissandra,53,18,23,3,10,117,2,6,0,7129,4955,0,610,10325,3,1,10,0,1048,96,131,0.07692307692307693,0.2843821345413559,10,67,1,2
eiciin,False,BOTTOM,Xayah,25,7,15,3,9,103,0,7,0,5652,2348,0,567,9846,5,2,9,0,1048,12,126,0,0.13479353709408426,7,41,0,0
1800 TOASTER,False,UTILITY,Yuumi,14,66,22,2,6,4,0,5,3,2869,2687,721,2167,6135,8,4,31,0,1048,17,70,0.11538461538461539,0.15425860834392635,43,98,0,0
slogdogs fart,True,TOP,Yorick,91,11,24,2,11,115,2,4,1,8097,11007,0,3374,11884,5,0,5,0,1048,91,81,0.42857142857142855,0.24127110806149785,4,8,2,5
richîe,True,JUNGLE,Taliyah,140,24,44,8,12,36,13,2,5,9954,14999,0,4076,11905,2,2,14,0,1048,444,51,2.5714285714285716,0.32877584108848623,72,7,5,0
Lily,True,MIDDLE,Singed,108,10,13,4,12,128,2,1,5,8960,1960,0,136,5378,6,1,8,0,1048,213,12,1,0.04297774068468217,0,5,0,1
Arcanic,True,BOTTOM,MissFortune,62,53,24,4,11,131,7,0,7,7595,9238,0,1002,3953,7,1,11,0,1048,151,0,2,0.20250025303862212,60,4,0,5
Lsause modCheck,True,UTILITY,Zyra,42,41,17,6,9,3,2,0,12,6043,8415,0,767,5597,17,0,23,0,1048,47,0,2,0.1844750571267116,22,7,0,3
BJagger,False,TOP,Ornn,72,57,30,12,13,140,7,8,3,10961,14277,0,2200,27217,7,0,15,0,1478,408,192,0.2702702702702703,0.2284518854538457,38,5,4,0
takai,False,JUNGLE,Graves,82,29,53,10,13,39,8,6,9,10232,18787,0,7926,21354,7,9,34,0,1478,483,125,0.4594594594594595,0.3006080925651955,45,8,0,0
Incursio,False,MIDDLE,Katarina,56,38,0,8,12,115,8,8,5,9784,15563,0,2769,18335,5,2,12,0,1478,0,160,0.35135135135135137,0.249035632721588,0,14,2,1
jhk1011,False,BOTTOM,Samira,105,12,17,2,12,168,5,7,10,9318,8506,0,1468,17576,6,2,12,0,1478,12,186,0.40540540540540543,0.13611545154395996,19,5,0,4
High Cholesterol,False,UTILITY,Leona,36,28,27,11,10,27,3,8,15,7251,5361,591,560,17581,18,6,41,0,1478,203,200,0.4864864864864865,0.08578893771541082,17,19,0,2
Jeh,True,TOP,Jax,54,100,53,7,14,169,4,4,12,12702,19284,0,5211,18077,8,5,19,0,1478,72,61,0.5161290322580645,0.21745682736070232,0,34,1,1
i wanna sleep ,True,JUNGLE,Khazix,140,79,33,17,14,25,13,9,10,12138,20144,0,9203,23694,2,4,20,0,1478,167,198,0.7419354838709677,0.22714448742619883,26,58,4,3
939 GODMILK,True,MIDDLE,Galio,51,25,29,5,13,99,4,6,18,10168,10915,1346,706,14708,6,1,10,0,1478,87,138,0.7096774193548387,0.12308530213951427,26,54,1,0
Kapzervex,True,BOTTOM,Tristana,38,36,36,6,13,172,10,6,10,10577,15848,0,813,13366,8,5,21,0,1478,28,134,0.6451612903225806,0.1787029826917426,0,33,0,5
Velkro,True,UTILITY,Zyra,83,93,32,7,13,30,6,6,15,10274,22491,0,824,9880,24,2,38,0,1478,136,110,0.6774193548387096,0.25361040038184196,33,24,1,5
slogdogs fart,False,TOP,Yorick,77,13,25,5,11,132,0,10,1,8042,4713,0,777,13485,6,0,7,0,1331,55,158,0.03571428571428571,0.11094267246694534,2,9,0,0
Invictis,False,JUNGLE,Taliyah,147,34,66,0,11,14,2,5,5,8347,7501,0,4454,15389,2,7,22,0,1331,538,94,0.25,0.17655154255839361,33,83,0,1
Incursio,False,MIDDLE,Katarina,62,46,0,5,14,172,9,5,1,12152,15304,0,2540,15175,6,2,10,0,1331,122,95,0.35714285714285715,0.36022024448650397,4,132,5,1
8475,False,UTILITY,Thresh,22,16,18,3,9,37,2,4,4,5982,3495,859,302,9105,16,5,30,0,1331,114,86,0.21428571428571427,0.08226001247382468,8,76,0,0
Arcanic,False,BOTTOM,Ezreal,171,19,22,7,12,187,2,4,3,8732,11472,0,138,9982,7,6,28,0,1331,13,98,0.17857142857142858,0.2700255280143324,55,29,1,2
TrumangZ,True,TOP,Yone,187,34,42,4,14,183,10,4,5,12994,16864,0,1008,14760,7,1,15,0,1331,144,86,1,0.3478457132580177,7,15,6,4
cattle 2,True,JUNGLE,MonkeyKing,114,42,74,11,12,11,6,3,8,9876,10341,0,7207,17695,4,1,23,0,1331,159,73,0.9333333333333333,0.21331483613824628,0,20,1,0
Thrëe,True,MIDDLE,Akali,94,20,45,12,13,154,9,2,2,10498,11090,0,0,6773,5,2,10,0,1331,70,33,0.7333333333333333,0.22875592649004595,23,36,3,0
Toppy,True,BOTTOM,Vladimir,172,6,48,5,13,186,3,3,3,10583,5946,0,8730,13637,6,2,11,0,1331,34,85,0.4,0.12266255308728997,0,28,0,1
1800 TOASTER,True,JUNGLE,Rakan,18,41,27,4,10,44,0,3,12,7052,4238,2149,1548,8130,37,8,62,0,1331,50,41,0.8,0.08742097102640005,11,26,0,0
KingJamesMike,False,TOP,Ornn,59,55,24,16,13,158,2,6,7,11099,10838,0,1278,19255,8,0,17,0,1420,652,164,0.225,0.21091935514508708,30,9,1,0
Summer cold wind,False,JUNGLE,Ekko,83,28,66,9,12,46,3,6,7,9847,13693,0,8311,25688,5,8,27,0,1420,298,107,0.25,0.26649641316228884,55,11,0,0
Douyu4791166,False,MIDDLE,Fizz,40,73,152,10,13,157,8,6,4,10500,13046,0,1318,16748,4,1,11,0,1420,196,141,0.3,0.25390068702051644,16,15,0,0
Magnum,False,BOTTOM,Jinx,98,30,17,7,11,110,3,9,6,7934,7660,0,538,15044,5,0,8,0,1420,46,193,0.225,0.1490820447559145,20,9,0,3
PoohBae,False,UTILITY,Seraphine,40,25,50,7,10,7,4,13,12,7023,6145,2499,2748,17808,21,3,37,0,1420,66,223,0.4,0.11960149991619314,44,8,1,2
WHERE IS SHE,True,TOP,Yone,206,76,42,9,14,148,3,2,10,12025,16294,0,1778,14460,9,3,18,0,1420,84,63,0.65,0.19763737250127805,8,16,0,1
SKT Jankos,True,JUNGLE,Trundle,188,74,22,6,14,49,11,2,10,12243,13460,0,15605,25592,7,5,32,0,1420,370,56,1.05,0.16326334378012666,0,27,0,4
Incursio,True,MIDDLE,Katarina,65,50,0,11,13,108,13,7,7,10588,27198,0,172,17078,4,0,9,0,1420,0,202,1,0.3298880774660192,0,32,4,2
Civicnox,True,BOTTOM,Twitch,47,19,27,9,13,127,11,5,12,10517,17714,0,1209,13129,7,2,23,0,1420,257,103,1.15,0.2148562193273097,2,29,2,2
Distortion,True,UTILITY,Karma,51,16,101,26,12,6,2,4,23,8741,7779,3511,895,10793,21,1,40,0,1420,132,111,1.25,0.0943549869252664,36,15,0,3
antzo,False,TOP,Nasus,203,12,37,6,15,234,2,4,2,14673,13231,0,2400,29704,8,2,17,0,1837,73,143,0.09523809523809523,0.15908417484477,0,42,0,0
cattle 2,False,JUNGLE,Viego,127,100,49,17,14,23,9,7,2,11793,11602,0,11044,28464,10,9,43,0,1837,96,184,0.2619047619047619,0.13949627040493792,18,57,0,0
Incursio,False,MIDDLE,Katarina,76,57,0,12,15,180,11,10,6,14647,26833,0,2109,25751,2,4,13,0,1837,39,371,0.40476190476190477,0.32260765696439575,0,67,7,1
LeanBeefPatty,False,BOTTOM,Caitlyn,50,61,22,7,15,204,4,8,10,13112,11083,0,2539,19877,7,4,14,0,1837,55,273,0.3333333333333333,0.13325397299415145,15,66,1,2
jùnyi,False,UTILITY,Xerath,83,42,17,29,12,25,3,13,7,9600,20424,0,589,21008,30,10,70,0,1837,78,320,0.23809523809523808,0.24555792479174485,51,74,0,0
Lily,True,TOP,Singed,187,13,30,6,17,222,5,1,8,17854,15746,0,2559,18800,9,0,16,0,1837,566,55,0.4482758620689655,0.15677868634748,2,16,0,0
Ming TuT,True,JUNGLE,Talon,111,162,423,14,18,38,19,4,12,19097,33712,0,11313,29866,3,3,33,0,1837,437,118,1.0689655172413792,0.3356456678889587,82,23,2,0
Distortion,True,MIDDLE,Taliyah,187,46,108,41,16,166,7,9,12,15546,21616,0,4819,23287,11,2,22,0,1837,598,226,0.6551724137931034,0.2152167959730964,142,20,1,1
Styx Eterna,True,BOTTOM,Ezreal,256,37,39,10,16,202,6,6,13,15646,19522,0,2196,18277,12,3,41,0,1837,63,198,0.6551724137931034,0.194365727037805,76,13,0,1
1MightyBullDog3,True,UTILITY,Karma,71,30,127,44,14,17,5,9,21,12372,9842,7835,1991,19677,36,8,66,0,1837,164,225,0.896551724137931,0.09799312275265994,60,16,0,0
jùnyi,False,TOP,Gwen,51,5,73,14,11,136,4,5,1,7955,8602,0,1505,14521,7,0,15,0,1125,49,95,0.15151515151515152,0.31636755692178625,47,9,0,5
Douyu4791166,False,JUNGLE,Viego,81,63,24,7,10,11,3,5,3,7090,4190,0,4472,15978,4,1,11,0,1125,122,141,0.18181818181818182,0.15409052116917143,6,18,2,4
BananaBlaster,False,MIDDLE,Akali,61,11,24,9,11,105,3,8,1,7498,6132,0,0,17121,1,0,11,0,1125,29,214,0.12121212121212122,0.22552309882241683,16,15,3,1
Hoopa1,False,BOTTOM,Jinx,222,21,9,3,9,112,1,7,1,5706,3901,0,0,10783,6,2,14,0,1125,50,131,0.06060606060606061,0.143459129579038,13,17,1,0
TikeBlood,False,UTILITY,Senna,38,27,15,3,9,12,0,8,3,5437,4366,171,3741,13087,14,2,27,0,1125,104,156,0.09090909090909091,0.16055969350758745,14,34,0,0
I Surf Losers Q,True,TOP,Garen,53,9,53,5,13,123,4,3,2,10387,7391,0,0,11745,6,0,11,0,1125,102,51,0.5454545454545454,0.1272555967618111,0,48,2,3
cattle 2,True,JUNGLE,MonkeyKing,84,33,52,10,12,30,3,3,8,8799,6692,0,4224,14066,4,2,18,0,1125,94,83,1,0.11522239615854847,0,49,1,1
Incursio,True,MIDDLE,Katarina,69,49,0,10,13,108,24,2,3,11048,27768,0,1345,12699,1,3,9,0,1125,28,16,2.4545454545454546,0.4780527965644659,3,134,10,5
LeanBeefPatty,True,BOTTOM,Ezreal,175,50,21,8,11,149,2,2,10,7905,14458,0,602,7840,5,0,6,0,1125,0,32,1.0909090909090908,0.24890732545858266,56,30,0,9
800,True,UTILITY,Nautilus,14,17,8,4,10,27,0,1,10,6630,1775,0,0,5962,12,2,24,0,1125,109,0,0.9090909090909091,0.03056188505659182,5,28,0,5
Rınnegan,True,TOP,Aatrox,143,20,103,5,14,150,6,2,5,11644,12061,0,6287,16795,6,1,9,0,1352,130,53,0.55,0.16523361954454574,8,3,2,4
BurgessPart,True,JUNGLE,Evelynn,394,17,71,6,13,10,9,3,8,11411,12460,0,6655,16663,6,1,22,0,1352,158,102,0.85,0.1706955411319118,22,18,3,0
AKNDREW,True,MIDDLE,Katarina,61,63,0,11,14,96,17,4,10,11617,19811,0,6878,19776,7,2,22,0,1352,31,102,1.35,0.27140146201916493,1,20,3,1
Aikaboo,True,BOTTOM,Kaisa,62,18,75,5,14,168,13,3,13,12006,25186,0,1449,13076,6,3,16,0,1352,33,103,1.3,0.345028876179831,8,17,4,4
800,True,UTILITY,Leona,28,22,20,6,12,32,0,8,17,8795,3477,0,746,12795,26,3,48,0,1352,142,169,0.85,0.047640501124546514,12,23,0,1
BAEVIS,False,UTILITY,Renata,30,10,41,6,11,19,0,8,12,7544,4662,2155,457,10537,28,4,53,0,1352,132,167,0.26666666666666666,0.07831994133442303,24,19,0,0
SexyKa,False,JUNGLE,Hecarim,190,35,32,6,11,17,2,9,9,8282,11024,0,7960,26385,0,1,8,0,1352,99,249,0.24444444444444444,0.18519744441102984,13,32,0,3
Incursio,False,MIDDLE,Yone,230,58,47,6,14,185,12,8,3,12254,24351,0,1461,19085,7,1,13,0,1352,150,178,0.3333333333333333,0.4090802699593633,10,27,0,2
RRequiem,False,BOTTOM,Ezreal,151,15,28,10,11,118,4,10,4,7765,10097,0,713,14088,8,0,7,0,1352,0,228,0.17777777777777778,0.1696327845825504,49,16,1,0
Píscisº,False,TOP,Trundle,48,22,11,4,11,85,2,10,3,7644,9391,0,4117,21110,6,3,13,0,1352,125,262,0.1111111111111111,0.15776955971263343,0,13,1,2
Lily,True,UTILITY,Karma,30,10,52,17,8,6,1,1,9,4351,3570,915,687,5074,12,3,25,0,940,61,14,1.4285714285714286,0.10310131588291098,35,11,0,2
love ad,True,JUNGLE,Karthus,330,15,141,3,11,7,6,2,8,7873,10573,0,6467,13545,2,2,11,0,940,210,37,2,0.30533743749687314,16,6,0,0
Getting better,True,MIDDLE,Pantheon,61,14,22,2,9,73,6,3,5,6101,8207,0,369,7254,4,1,8,0,940,26,58,1.5714285714285714,0.23701259603234484,3,7,1,2
euphoria777,True,BOTTOM,Jinx,128,20,8,2,9,115,4,2,3,5389,7277,0,964,5012,5,2,6,0,940,88,22,1,0.2101628952007334,16,17,0,4
WX dingazx278,True,TOP,Tryndamere,36,11,50,1,11,112,5,1,3,8520,4999,0,5648,13167,5,1,9,0,940,23,10,1.1428571428571428,0.1443857553871377,0,1,2,4
SexyRiver,False,TOP,Lucian,37,18,22,4,9,80,1,6,1,5308,11237,0,0,8828,4,0,7,0,940,0,138,0.08333333333333333,0.3794191030100534,10,3,1,1
SHERNFlRE,False,JUNGLE,MonkeyKing,75,25,47,4,9,21,3,4,1,5587,5205,0,3637,11112,7,1,16,0,940,111,67,0.16666666666666666,0.17576510703447934,0,7,0,0
Incursio,False,MIDDLE,Gragas,91,31,27,6,9,74,2,6,3,5795,5630,0,1918,11343,5,0,5,0,940,174,90,0.20833333333333334,0.19010234811376064,5,8,1,1
RNG AbIe,False,BOTTOM,Kaisa,32,12,24,3,9,125,2,2,1,5095,5290,0,1101,5905,4,2,8,0,940,0,8,0.125,0.17861050021368804,7,4,0,2
800,False,UTILITY,Nautilus,20,18,7,3,7,20,1,4,2,3981,2254,0,0,8160,9,4,17,0,940,148,38,0.125,0.07610294162801863,7,6,0,0
WX dingazx278,True,TOP,Jax,62,125,88,5,16,228,2,1,7,15986,9435,0,3723,20096,10,0,24,0,1861,154,12,0.47368421052631576,0.08921908329408292,0,16,1,5
love ad,True,JUNGLE,RekSai,167,160,100,7,16,13,10,5,10,15383,17108,0,11333,24453,5,7,28,0,1861,278,143,1.0526315789473684,0.1617659444285793,18,15,2,0
Kyoshi,True,MIDDLE,Taliyah,265,27,48,13,17,212,11,4,13,17985,33092,0,1536,19499,13,4,35,0,1861,550,174,1.263157894736842,0.31290201895375547,139,23,2,1
SUIIII,True,BOTTOM,Ezreal,311,51,54,14,16,197,13,3,12,16075,39505,0,2108,17853,10,3,33,0,1861,121,103,1.3157894736842106,0.3735416854169747,116,18,1,3
800,True,UTILITY,Alistar,22,18,19,8,13,36,3,6,14,10839,6617,188,8039,20547,38,10,83,0,1861,57,134,0.8947368421052632,0.06257126790660762,0,51,0,1
RNG AbIe,False,TOP,Darius,77,58,22,10,15,160,7,9,4,13602,12771,0,2130,30848,9,3,17,0,1861,134,233,0.28205128205128205,0.1808080999884928,0,29,3,1
IBarkAtCats,False,JUNGLE,LeeSin,223,168,134,10,14,38,5,8,8,12363,10185,1685,7255,36392,16,3,29,0,1861,510,248,0.3333333333333333,0.14419173221083173,23,44,0,3
Incursio,False,MIDDLE,Xerath,157,68,36,27,16,219,3,8,9,15338,25209,0,822,19672,8,1,10,0,1861,143,251,0.3076923076923077,0.3568916242038791,63,18,0,1
euphoria777,False,BOTTOM,Vayne,144,0,8,8,15,260,2,6,5,13116,14418,0,2152,19555,5,5,16,0,1861,10,165,0.1794871794871795,0.20412053896374197,39,42,0,5
Essie,False,UTILITY,Thresh,43,25,18,8,13,37,2,8,9,11229,8051,3898,1813,19348,29,7,54,0,1861,177,166,0.28205128205128205,0.11398800463305442,18,59,0,2
imk woodon,False,TOP,Riven,406,63,161,26,18,289,8,6,3,19901,20732,0,3630,28637,9,4,17,0,2044,262,240,0.24444444444444444,0.21320680253988453,9,32,3,5
Invictis,False,JUNGLE,Taliyah,207,62,107,16,17,69,10,9,10,17627,22457,0,3650,20161,4,4,31,0,2044,481,235,0.4444444444444444,0.23094559880604001,96,23,2,1
Incursio,False,MIDDLE,Zed,91,53,92,20,15,208,3,12,6,13322,15137,0,2110,24390,1,2,7,0,2044,114,390,0.2,0.15566572125016717,32,38,1,0
LeanBeefPatty,False,BOTTOM,KogMaw,27,38,61,55,17,228,10,8,12,18113,30103,0,1735,24124,14,5,25,0,2044,482,239,0.4888888888888889,0.3095743902443188,50,48,0,2
love leona,False,UTILITY,Amumu,45,40,28,10,16,36,5,10,16,15006,8810,701,1560,26476,49,2,62,0,2044,158,286,0.4666666666666667,0.09060748715958945,28,56,0,0
TrumangZ,True,TOP,Yone,235,81,60,11,17,198,4,9,7,17411,15369,0,3806,31853,12,1,38,0,2044,178,270,0.3055555555555556,0.15025997878666433,8,22,0,2
Norbit,True,JUNGLE,Rengar,217,95,111,14,17,49,16,6,5,17487,28583,0,15875,33092,4,7,40,0,2044,284,171,0.5833333333333334,0.27943709295463415,47,22,3,0
8475,True,UTILITY,Thresh,42,38,26,12,15,43,2,5,27,13833,7209,3310,1129,19545,38,7,77,0,2044,253,127,0.8055555555555556,0.07047713469620362,15,27,0,0
RNG AbIe,True,BOTTOM,Kaisa,95,30,95,7,16,202,13,10,10,15895,28620,0,2858,24395,8,8,29,0,2044,64,307,0.6388888888888888,0.279801850512107,16,52,1,2
Minju,True,MIDDLE,Lux,52,41,217,20,18,234,10,6,16,18439,22505,4391,2246,16246,6,2,26,0,2044,603,204,0.7222222222222222,0.2200239430503909,39,16,3,2
Tomatõ,False,TOP,Yorick,206,24,59,7,18,279,4,6,0,18969,19228,0,6828,36349,9,1,14,0,2047,133,202,0.12903225806451613,0.2295438053056492,4,65,3,2
Kaoshi,False,JUNGLE,Shaco,53,72,57,150,15,25,3,8,13,14670,13577,0,6559,27856,6,5,23,0,2047,664,228,0.5161290322580645,0.1620832237902645,0,44,1,0
Nandopants,False,MIDDLE,Zeri,605,34,47,8,16,243,2,4,2,15957,15027,0,2041,24285,14,0,23,0,2047,107,152,0.12903225806451613,0.17938451981339176,506,13,0,1
beaver diep,False,BOTTOM,Tristana,32,24,36,8,15,217,12,5,7,14515,25781,0,4446,25444,10,6,42,0,2047,69,136,0.6129032258064516,0.30776604323720497,0,41,0,2
PandalexUwU,False,UTILITY,Seraphine,69,47,59,18,14,31,6,8,14,12460,10154,3151,4014,20483,20,1,45,0,2047,184,248,0.6451612903225806,0.12122240785348962,64,48,0,2
CKKKKK,True,TOP,Kayle,82,67,114,2,18,313,4,0,7,25951,28309,0,10093,27491,12,4,46,0,2047,407,0,0.4074074074074074,0.25789776375592033,17,10,4,0
Incursio,True,BOTTOM,Aphelios,80,208,0,6,16,276,8,9,4,15529,27131,0,3474,24814,6,3,12,0,2047,153,223,0.4444444444444444,0.24717206590964946,53,38,0,1
merryxmas,True,MIDDLE,Yasuo,303,27,119,9,17,230,7,7,6,17620,23765,0,2537,26882,11,2,23,0,2047,123,235,0.48148148148148145,0.216501504062916,25,211,1,2
JBLHIFI,True,JUNGLE,LeeSin,230,159,131,9,17,26,8,5,8,16506,19135,340,10094,34697,10,4,27,0,2047,397,160,0.5925925925925926,0.17432863413294247,26,40,1,0
Vixxy,True,UTILITY,Yuumi,51,120,61,10,16,9,3,6,14,14910,11426,3269,9755,13294,14,3,31,0,2047,55,174,0.6296296296296297,0.10410003213857173,161,87,1,0
Vixxy,False,TOP,Gwen,78,16,78,29,16,198,0,8,4,15056,7530,0,2298,25408,8,2,12,0,1870,74,251,0.11428571428571428,0.0963640745086792,38,15,0,0
Evelynns WAP,False,JUNGLE,Khazix,210,98,28,14,16,31,7,3,4,15066,12414,0,12490,26836,3,1,32,0,1870,321,95,0.3142857142857143,0.1588537992539705,16,18,2,1
Incursio,False,MIDDLE,Leblanc,54,110,29,33,15,148,6,6,7,14063,13209,0,3247,22125,8,1,14,0,1870,27,200,0.37142857142857144,0.16902767051233997,18,22,2,1
xhyshy,False,BOTTOM,Samira,126,15,24,3,15,185,13,10,9,14696,20956,0,1249,27334,6,1,9,0,1870,23,303,0.6285714285714286,0.2681608474790472,29,38,3,5
Send A Ticket,False,UTILITY,Annie,68,47,69,11,14,41,14,8,14,11704,24038,777,2571,24033,24,2,55,0,1870,99,247,0.8,0.3075936082459631,0,20,4,5
IM Uruundjoy,True,TOP,Jayce,153,128,88,149,18,219,16,4,8,19858,41339,0,571,21788,11,4,33,0,1870,352,174,0.6,0.44824691087105256,51,29,8,5
newjerseysimp,True,JUNGLE,Amumu,60,111,125,7,15,25,2,7,10,14696,9248,0,9112,29723,2,4,20,0,1870,139,220,0.3,0.10028191618293046,11,16,1,0
Conquering Sands,True,MIDDLE,Azir,64,139,18,7,16,140,7,10,6,14769,17782,0,953,21327,11,1,19,0,1870,157,285,0.325,0.19281975406750265,51,23,0,0
renas good boy,True,BOTTOM,Vayne,96,0,8,5,14,91,3,12,4,12631,5191,0,2028,16452,4,0,5,0,1870,5,200,0.175,0.05628711038617965,18,8,2,0
Disappear,True,UTILITY,Xerath,99,37,24,23,15,75,6,7,7,13983,18663,0,0,12748,21,3,52,0,1870,140,186,0.325,0.20236430849233467,46,10,1,0
Vixxy,True,TOP,Gwen,94,18,103,30,16,162,10,4,12,15125,21872,0,6997,27203,6,0,16,0,1598,82,86,0.7333333333333333,0.19992441647378098,64,44,1,3
Incursio,True,JUNGLE,LeeSin,182,108,84,9,15,9,14,3,11,14520,15332,255,8155,26360,11,4,24,0,1598,327,82,0.8333333333333334,0.14015291859358583,27,32,3,0
ahilaaaa,True,MIDDLE,Lux,53,19,164,13,15,152,7,3,12,13626,17400,307,280,11754,8,0,11,0,1598,307,126,0.6333333333333333,0.15905541462184444,55,26,2,1
exulttttt,True,BOTTOM,Ziggs,187,53,56,11,16,203,13,3,16,15749,38214,0,548,10575,8,2,17,0,1598,266,73,0.9666666666666667,0.3493073999078633,94,18,1,5
Occidit,True,UTILITY,Senna,49,38,28,4,13,29,6,7,18,11356,16580,903,8106,16549,13,4,32,0,1598,149,167,0.8,0.15155985040292544,26,48,1,2
Falconor64,False,TOP,Sejuani,43,78,15,10,15,166,7,8,4,13188,18233,0,599,31861,4,3,11,0,1598,454,252,0.275,0.2755054627810169,10,85,7,2
DanNoble,False,JUNGLE,Karthus,395,20,70,5,13,40,6,10,2,10682,19625,0,5055,26881,9,1,27,0,1598,179,310,0.2,0.29654062903414613,16,46,0,0
HeiHeiHei,False,MIDDLE,Yone,163,38,27,6,13,122,0,11,1,10247,6990,0,1506,23953,8,1,15,0,1598,82,341,0.025,0.10562056247039744,10,102,0,1
